pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
1.17366,0.926437,1.2371,0.926437,1.34615,0.926437,All
1.1783,0.928736,1.24484,0.928736,1.34898,0.928736,All
1.21348,0.931034,1.25865,0.931034,1.37794,0.931034,All
1.22393,0.933333,1.27524,0.933333,1.38376,0.933333,All
1.26052,0.935632,1.28614,0.935632,1.41704,0.935632,All
1.33411,0.937931,1.3018,0.937931,1.42267,0.937931,All
1.45721,0.94023,1.33433,0.94023,1.46259,0.94023,All
1.45894,0.942529,1.36121,0.942529,1.46441,0.942529,All
1.48385,0.944828,1.37319,0.944828,1.47624,0.944828,All
1.48414,0.947126,1.37562,0.947126,1.47783,0.947126,All
1.49644,0.949425,1.3843,0.949425,1.53497,0.949425,All
1.50237,0.951724,1.41341,0.951724,1.55867,0.951724,All
1.52229,0.954023,1.42039,0.954023,1.58767,0.954023,All
1.53037,0.956322,1.45064,0.956322,1.58797,0.956322,All
1.55918,0.958621,1.50601,0.958621,1.63137,0.958621,All
1.7177,0.96092,1.52709,0.96092,1.66252,0.96092,All
1.72815,0.963218,1.52986,0.963218,1.7463,0.963218,All
1.78305,0.965517,1.59745,0.965517,1.75837,0.965517,All
1.79223,0.967816,1.60223,0.967816,1.76545,0.967816,All
1.7946,0.970115,1.65185,0.970115,1.81303,0.970115,All
1.93798,0.972414,1.68618,0.972414,1.85567,0.972414,All
2.36752,0.974713,1.69422,0.974713,1.86134,0.974713,All
2.41207,0.977011,1.69464,0.977011,1.86786,0.977011,All
2.5836,0.97931,1.74596,0.97931,1.87199,0.97931,All
2.61683,0.981609,1.75602,0.981609,1.96374,0.981609,All
2.7553,0.983908,1.76581,0.983908,2.01576,0.983908,All
2.77225,0.986207,1.83268,0.986207,2.04823,0.986207,All
2.95016,0.988506,1.86385,0.988506,2.07288,0.988506,All
3.07127,0.990805,1.86813,0.990805,2.11069,0.990805,All
3.96444,0.993103,1.92217,0.993103,2.12517,0.993103,All
4.22191,0.995402,1.97888,0.995402,2.54217,0.995402,All
5.35898,0.997701,1.98498,0.997701,2.58584,0.997701,All
5.50071,1,2.09829,1,2.82928,1,All
,,4,1,4,1,All
