Vc_pop,1,-0.19603,-0.063532,0.018803,0,0,0,0,0
Ke_pop,-0.19603,1,0.12616,0.024012,0,0,0,0,0
Kpc_pop,-0.063532,0.12616,1,-0.011357,0,0,0,0,0
Kcp_pop,0.018803,0.024012,-0.011357,1,0,0,0,0,0
omega_Vc,0,0,0,0,1,-0.031832,0.040989,0.0034304,-0.18043
omega_Ke,0,0,0,0,-0.031832,1,-0.006012,-0.00038254,-0.038312
omega_Kpc,0,0,0,0,0.040989,-0.006012,1,-0.0092635,-0.24348
omega_Kcp,0,0,0,0,0.0034304,-0.00038254,-0.0092635,1,-0.031199
b,0,0,0,0,-0.18043,-0.038312,-0.24348,-0.031199,1
