Vc_pop,0.20772,-0.00019279,-1.7862e-5,1.5363e-6,0,0,0,0,0
Ke_pop,-0.00019279,4.6562e-6,1.6793e-7,9.289e-9,0,0,0,0,0
Kpc_pop,-1.7862e-5,1.6793e-7,3.8055e-7,-1.2559e-9,0,0,0,0,0
Kcp_pop,1.5363e-6,9.289e-9,-1.2559e-9,3.2139e-8,0,0,0,0,0
omega_Vc,0,0,0,0,0.0040366,-6.8631e-5,0.00047197,3.6704e-5,-0.00025543
omega_Ke,0,0,0,0,-6.8631e-5,0.0011516,-3.6974e-5,-2.1861e-6,-2.8968e-5
omega_Kpc,0,0,0,0,0.00047197,-3.6974e-5,0.032845,-0.00028273,-0.00098321
omega_Kcp,0,0,0,0,3.6704e-5,-2.1861e-6,-0.00028273,0.028361,-0.00011707
b,0,0,0,0,-0.00025543,-2.8968e-5,-0.00098321,-0.00011707,0.00049646
