Vc_pop,1,-0.32673,0.0057745,0.21093,0,0,0,0,0
Ke_pop,-0.32673,1,0.010461,-0.071704,0,0,0,0,0
Kpc_pop,0.0057745,0.010461,1,-0.11884,0,0,0,0,0
Kcp_pop,0.21093,-0.071704,-0.11884,1,0,0,0,0,0
omega_Vc,0,0,0,0,1,-0.1139,0.00276,-0.050806,-0.055806
omega_Ke,0,0,0,0,-0.1139,1,-0.0002774,0.00072812,-0.02512
omega_Kpc,0,0,0,0,0.00276,-0.0002774,1,-0.068471,-0.028035
omega_Kcp,0,0,0,0,-0.050806,0.00072812,-0.068471,1,-0.028598
b,0,0,0,0,-0.055806,-0.02512,-0.028035,-0.028598,1
