CL_pop,9.196,4.714,0.10563,6.7973,0,0,0,0,0
Vc_pop,4.714,12.515,0.15509,10.104,0,0,0,0,0
Q1_pop,0.10563,0.15509,0.007927,0.29374,0,0,0,0,0
Vp1_pop,6.7973,10.104,0.29374,28.657,0,0,0,0,0
omega_CL,0,0,0,0,0.03417,-0.0021984,-0.00043235,-0.0024662,-5.5385e-5
omega_Vc,0,0,0,0,-0.0021984,0.035608,-0.0011656,-0.0088727,-0.00030681
omega_Q1,0,0,0,0,-0.00043235,-0.0011656,0.088941,-0.017341,-6.8136e-5
omega_Vp1,0,0,0,0,-0.0024662,-0.0088727,-0.017341,0.13031,-0.00043874
b,0,0,0,0,-5.5385e-5,-0.00030681,-6.8136e-5,-0.00043874,0.0014586
