CL_pop,1,0.43942,0.39122,0.41872,0,0,0,0,0
Vc_pop,0.43942,1,0.49238,0.53354,0,0,0,0,0
Q1_pop,0.39122,0.49238,1,0.6163,0,0,0,0,0
Vp1_pop,0.41872,0.53354,0.6163,1,0,0,0,0,0
omega_CL,0,0,0,0,1,-0.063025,-0.0078427,-0.036959,-0.0078451
omega_Vc,0,0,0,0,-0.063025,1,-0.020713,-0.13026,-0.042572
omega_Q1,0,0,0,0,-0.0078427,-0.020713,1,-0.16108,-0.0059821
omega_Vp1,0,0,0,0,-0.036959,-0.13026,-0.16108,1,-0.031823
b,0,0,0,0,-0.0078451,-0.042572,-0.0059821,-0.031823,1
